# portID	slaveID	chipID	channelID	tacID	branch	t0	a0	a1	a2
0	0	9	41	2	T	-3.5219140e-02	1.4323146e+02	1.6829945e+02	-1.0000004e-02
0	0	9	41	2	E	-5.8892041e-02	1.4374411e+02	1.6516888e+02	-1.0000437e-02
0	0	9	41	3	T	-3.6958642e-02	1.4499263e+02	1.6846071e+02	-1.0000004e-02
0	0	9	41	3	E	-5.8983594e-02	1.3853859e+02	1.6530156e+02	-1.0000001e-02
0	0	9	42	0	T	-3.4448572e-02	1.5525580e+02	1.6636194e+02	-1.0000002e-02
0	0	9	42	0	E	-4.5319349e-02	1.5836913e+02	1.6816220e+02	-1.0000083e-02
0	0	9	42	1	T	-3.4458108e-02	1.4490649e+02	1.6661134e+02	-1.0000039e-02
0	0	9	42	1	E	-4.6173841e-02	1.6220633e+02	1.6740099e+02	-1.0000292e-02
0	0	9	42	2	T	-6.4668603e-02	1.3940747e+02	1.6673764e+02	-1.0000211e-02
0	0	9	42	2	E	-4.0657789e-02	1.6112486e+02	1.6751399e+02	-9.9999998e-03
0	0	9	42	3	T	-6.4977594e-02	1.3644461e+02	1.6762372e+02	-1.0000001e-02
0	0	9	42	3	E	-4.0802747e-02	1.5901352e+02	1.6815199e+02	-1.0000041e-02
0	0	9	43	0	T	-3.5400338e-02	1.5308841e+02	1.6099509e+02	-9.9999998e-03
0	0	9	43	0	E	-4.0413648e-02	1.3978615e+02	1.6207765e+02	-1.0000012e-02
0	0	9	43	1	T	-3.4519143e-02	1.4444493e+02	1.6114177e+02	-1.0000003e-02
0	0	9	43	1	E	-5.8831006e-02	1.3551262e+02	1.6297389e+02	-1.0000003e-02
0	0	9	43	2	T	-3.4271188e-02	1.4373380e+02	1.6113913e+02	-1.0000437e-02
0	0	9	43	2	E	-4.0413648e-02	1.3586301e+02	1.6276401e+02	-1.0000001e-02
0	0	9	43	3	T	-3.4866281e-02	1.4307477e+02	1.6155161e+02	-1.0000005e-02
0	0	9	43	3	E	-4.0146619e-02	1.3630066e+02	1.6329091e+02	-9.9999998e-03
0	0	9	44	0	T	-6.5483041e-02	1.4327211e+02	1.6448940e+02	-1.0000003e-02
0	0	9	44	0	E	-4.7768384e-02	1.3558659e+02	1.6503462e+02	-1.0000257e-02
0	0	9	44	1	T	-6.5975137e-02	1.3501515e+02	1.6466023e+02	-1.0000065e-02
0	0	9	44	1	E	-4.6623975e-02	1.3965305e+02	1.6521703e+02	-1.0000046e-02
0	0	9	44	2	T	-6.4989038e-02	1.3191841e+02	1.6510822e+02	-1.0000002e-02
0	0	9	44	2	E	-4.7974378e-02	1.3587631e+02	1.6472520e+02	-1.0000222e-02
0	0	9	44	3	T	-6.6945978e-02	1.3249704e+02	1.6547612e+02	-1.0000001e-02
0	0	9	44	3	E	-4.6288282e-02	1.3513234e+02	1.6558543e+02	-1.0000280e-02
0	0	9	45	0	T	-5.0699182e-02	1.4704930e+02	1.6231627e+02	-1.0000012e-02
0	0	9	45	0	E	-4.1268140e-02	1.4460768e+02	1.6538542e+02	-1.0000007e-02
0	0	9	45	1	T	-5.4557748e-02	1.3426677e+02	1.6271701e+02	-1.0000001e-02
0	0	9	45	1	E	-4.1428357e-02	1.4230444e+02	1.6425497e+02	-1.0000011e-02
0	0	9	45	2	T	-3.4769006e-02	1.3665099e+02	1.6306566e+02	-1.0000006e-02
0	0	9	45	2	E	-5.8380872e-02	1.3903081e+02	1.6476070e+02	-1.0000117e-02
0	0	9	45	3	T	-3.4889169e-02	1.3407805e+02	1.6317680e+02	-1.0000012e-02
0	0	9	45	3	E	-4.5647413e-02	1.4365189e+02	1.6464545e+02	-1.0000002e-02
0	0	9	46	0	T	-6.2534280e-02	1.5045248e+02	1.6490660e+02	-1.0000002e-02
0	0	9	46	0	E	-4.0589124e-02	1.4493446e+02	1.6270033e+02	-1.0000016e-02
0	0	9	46	1	T	-6.9381662e-02	1.3703334e+02	1.6551270e+02	-1.0000807e-02
0	0	9	46	1	E	-4.0825635e-02	1.4371132e+02	1.6225085e+02	-1.0000006e-02
0	0	9	46	2	T	-6.6709466e-02	1.3802647e+02	1.6506670e+02	-1.0000004e-02
0	0	9	46	2	E	-4.0833265e-02	1.4620636e+02	1.6259431e+02	-1.0000015e-02
0	0	9	46	3	T	-6.3428827e-02	1.3875694e+02	1.6520572e+02	-1.0000100e-02
0	0	9	46	3	E	-5.9746534e-02	1.4181471e+02	1.6294193e+02	-1.0000006e-02
0	0	9	47	0	T	-3.7605233e-02	1.4555975e+02	1.6383554e+02	-1.0000015e-02
0	0	9	47	0	E	-4.3274671e-02	1.3533958e+02	1.6313361e+02	-1.0000023e-02
0	0	9	47	1	T	-3.7523217e-02	1.3799078e+02	1.6529315e+02	-1.0000002e-02
0	0	9	47	1	E	-4.1756421e-02	1.3515955e+02	1.6265051e+02	-1.0000010e-02
0	0	9	47	2	T	-3.6556192e-02	1.3622142e+02	1.6482312e+02	-1.0000008e-02
0	0	9	47	2	E	-4.4136792e-02	1.3442010e+02	1.6276125e+02	-1.0000004e-02
0	0	9	47	3	T	-5.5749841e-02	1.3139272e+02	1.6487643e+02	-1.0000004e-02
0	0	9	47	3	E	-4.0703565e-02	1.3493954e+02	1.6296176e+02	-1.0000117e-02
0	0	9	48	0	T	-3.4072824e-02	1.5598196e+02	1.6588997e+02	-1.0000004e-02
0	0	9	48	0	E	-4.0497571e-02	1.2857919e+02	1.5454852e+02	-1.0000064e-02
0	0	9	48	1	T	-3.6338754e-02	1.4223521e+02	1.6636758e+02	-9.9999998e-03
0	0	9	48	1	E	-4.0634900e-02	1.3346524e+02	1.5452057e+02	-1.0000016e-02
0	0	9	48	2	T	-3.7687249e-02	1.4076193e+02	1.6627841e+02	-1.0000195e-02
0	0	9	48	2	E	-4.0497571e-02	1.3155882e+02	1.5526146e+02	-9.9999998e-03
0	0	9	48	3	T	-4.2209573e-02	1.4403128e+02	1.6599036e+02	-1.0000003e-02
0	0	9	48	3	E	-4.0367872e-02	1.3395506e+02	1.5479836e+02	-1.0000003e-02
0	0	9	49	0	T	-6.4691491e-02	1.4241824e+02	1.6660245e+02	-1.0000027e-02
0	0	9	49	0	E	-4.2176038e-02	1.2830418e+02	1.5362737e+02	-1.0000003e-02
0	0	9	49	1	T	-6.5174051e-02	1.3468279e+02	1.6654875e+02	-1.0000127e-02
0	0	9	49	1	E	-4.0207654e-02	1.2844945e+02	1.5342194e+02	-1.0000001e-02
0	0	9	49	2	T	-6.4781137e-02	1.3323471e+02	1.6565086e+02	-1.0000001e-02
0	0	9	49	2	E	-4.1420728e-02	1.3010223e+02	1.5314697e+02	-1.0000017e-02
0	0	9	49	3	T	-6.4445443e-02	1.3444797e+02	1.6663440e+02	-1.0000245e-02
0	0	9	49	3	E	-4.0650159e-02	1.2657498e+02	1.5418832e+02	-1.0000001e-02
0	0	9	50	0	T	-6.5664239e-02	1.5189900e+02	1.7077168e+02	-1.0000505e-02
0	0	9	50	0	E	-4.1046888e-02	1.4625238e+02	1.7197520e+02	-1.0000001e-02
0	0	9	50	1	T	-6.4884134e-02	1.4135434e+02	1.7037558e+02	-9.9999998e-03
0	0	9	50	1	E	-4.7890455e-02	1.4172650e+02	1.7070131e+02	-1.0000111e-02
0	0	9	50	2	T	-6.5032907e-02	1.4108405e+02	1.7029730e+02	-1.0000102e-02
0	0	9	50	2	E	-4.1054517e-02	1.4775890e+02	1.7105226e+02	-1.0000021e-02
0	0	9	50	3	T	-6.4632364e-02	1.3991087e+02	1.7084583e+02	-1.0000098e-02
0	0	9	50	3	E	-4.1542798e-02	1.4646497e+02	1.7113474e+02	-1.0000209e-02
0	0	9	51	0	T	-1.8002695e-01	1.5016469e+02	1.6806981e+02	-1.0000064e-02
0	0	9	51	0	E	-1.3130262e-01	1.3298105e+02	1.6008401e+02	-1.0000136e-02
0	0	9	51	1	T	-1.6195482e-01	1.4536470e+02	1.6869214e+02	-1.0000045e-02
0	0	9	51	1	E	-1.3147810e-01	1.3341628e+02	1.5940489e+02	-1.0000095e-02
0	0	9	51	2	T	-1.6141886e-01	1.4298485e+02	1.6882681e+02	-1.0000461e-02
0	0	9	51	2	E	-1.3169935e-01	1.3100632e+02	1.5988594e+02	-1.0000023e-02
0	0	9	51	3	T	-1.6143030e-01	1.4170717e+02	1.6896057e+02	-1.0000002e-02
0	0	9	51	3	E	-1.3207319e-01	1.3226898e+02	1.5983827e+02	-1.0000010e-02
0	0	9	52	0	T	-1.8616098e-01	1.4888077e+02	1.6209325e+02	-9.9999998e-03
0	0	9	52	0	E	-1.3187483e-01	1.4031270e+02	1.6262427e+02	-1.0000022e-02
0	0	9	52	1	T	-1.8625635e-01	1.3957143e+02	1.6231685e+02	-1.0000389e-02
0	0	9	52	1	E	-1.5914229e-01	1.3696982e+02	1.6238300e+02	-9.9999998e-03
0	0	9	52	2	T	-1.8019670e-01	1.3915135e+02	1.6215321e+02	-1.0000139e-02
0	0	9	52	2	E	-1.2618330e-01	1.4177899e+02	1.6284042e+02	-1.0000001e-02
0	0	9	52	3	T	-1.8012232e-01	1.3986261e+02	1.6215657e+02	-1.0000681e-02
0	0	9	52	3	E	-1.3219526e-01	1.4029758e+02	1.6300302e+02	-1.0000003e-02
0	0	9	53	0	T	-9.9853463e-02	1.8279166e+02	1.8453859e+02	-1.0000021e-02
0	0	9	53	0	E	-8.1566602e-02	1.3905261e+02	1.6279930e+02	-1.0000352e-02
0	0	9	53	1	T	-6.4695306e-02	1.8119406e+02	1.8412126e+02	-1.0000085e-02
0	0	9	53	1	E	-7.4379712e-02	1.3580780e+02	1.6268236e+02	-1.0000001e-02
0	0	9	53	2	T	-1.0079188e-01	1.7242703e+02	1.8502080e+02	-1.0000699e-02
0	0	9	53	2	E	-7.1717054e-02	1.3765001e+02	1.6278772e+02	-1.0000002e-02
0	0	9	53	3	T	-1.0738749e-01	1.6983055e+02	1.8520920e+02	-1.0000004e-02
0	0	9	53	3	E	-6.4835340e-02	1.3816562e+02	1.6331012e+02	-9.9999998e-03
0	0	9	54	0	T	-6.4447351e-02	1.6240962e+02	1.6329852e+02	-1.0000020e-02
0	0	9	54	0	E	-7.0748121e-02	1.4079689e+02	1.6940804e+02	-1.0000185e-02
0	0	9	54	1	T	-6.4182229e-02	1.5227734e+02	1.6217700e+02	-1.0000073e-02
0	0	9	54	1	E	-7.0816785e-02	1.4016563e+02	1.6890376e+02	-9.9999998e-03
0	0	9	54	2	T	-6.4491220e-02	1.4815633e+02	1.6256099e+02	-1.0000319e-02
0	0	9	54	2	E	-7.1091443e-02	1.4173332e+02	1.6880887e+02	-1.0000009e-02
0	0	9	54	3	T	-6.5048166e-02	1.5049915e+02	1.6235391e+02	-1.0000838e-02
0	0	9	54	3	E	-7.0954114e-02	1.3854054e+02	1.6995935e+02	-1.0000070e-02
0	0	9	55	0	T	-8.8214822e-02	1.4131839e+02	1.5785962e+02	-1.0000001e-02
0	0	9	55	0	E	-7.9071790e-02	1.4522017e+02	1.6617078e+02	-1.0000001e-02
0	0	9	55	1	T	-9.0263315e-02	1.2575874e+02	1.5747563e+02	-1.0000014e-02
0	0	9	55	1	E	-7.0610791e-02	1.4515843e+02	1.6558253e+02	-9.9999998e-03
0	0	9	55	2	T	-9.2262216e-02	1.2930919e+02	1.5830400e+02	-1.0000042e-02
0	0	9	55	2	E	-7.0908338e-02	1.4281775e+02	1.6599899e+02	-1.0000046e-02
0	0	9	55	3	T	-6.4237542e-02	1.3231937e+02	1.5759982e+02	-1.0000414e-02
0	0	9	55	3	E	-7.0389539e-02	1.4324074e+02	1.6671320e+02	-1.0000003e-02
0	0	9	56	0	T	-1.0750002e-01	1.4765865e+02	1.5766707e+02	-1.0000010e-02
0	0	9	56	0	E	-8.9806348e-02	1.3423090e+02	1.6246368e+02	-1.0000001e-02
0	0	9	56	1	T	-1.0728068e-01	1.3852402e+02	1.5820125e+02	-1.0000001e-02
0	0	9	56	1	E	-8.9089185e-02	1.3367242e+02	1.6222746e+02	-1.0000006e-02
0	0	9	56	2	T	-1.0772318e-01	1.3816791e+02	1.5719052e+02	-1.0000156e-02
0	0	9	56	2	E	-8.9203626e-02	1.3442630e+02	1.6162524e+02	-1.0000018e-02
0	0	9	56	3	T	-1.0753245e-01	1.3738458e+02	1.5806953e+02	-9.9999998e-03
0	0	9	56	3	E	-9.0332776e-02	1.3364413e+02	1.6213908e+02	-1.0000267e-02
0	0	9	57	0	T	-1.2632746e-01	1.4890108e+02	1.6558359e+02	-1.0000252e-02
0	0	9	57	0	E	-9.5459729e-02	1.4475845e+02	1.7076901e+02	-1.0000465e-02
0	0	9	57	1	T	-1.2565225e-01	1.3613586e+02	1.6619418e+02	-1.0000004e-02
0	0	9	57	1	E	-1.0820845e-01	1.4336563e+02	1.7150195e+02	-9.9999998e-03
0	0	9	57	2	T	-1.4207262e-01	1.3407503e+02	1.6529187e+02	-1.0000164e-02
0	0	9	57	2	E	-1.0697249e-01	1.4210509e+02	1.7176575e+02	-1.0000093e-02
0	0	9	57	3	T	-1.2463755e-01	1.3645058e+02	1.6631870e+02	-9.9999998e-03
0	0	9	57	3	E	-1.0706404e-01	1.4188487e+02	1.7057817e+02	-1.0000146e-02
0	0	9	58	0	T	-1.0089297e-01	1.6055309e+02	1.7000450e+02	-1.0000301e-02
0	0	9	58	0	E	-1.0249403e-01	1.3098256e+02	1.6376204e+02	-9.9999998e-03
0	0	9	58	1	T	-1.0062403e-01	1.5509573e+02	1.6986458e+02	-1.0000018e-02
0	0	9	58	1	E	-8.3191663e-02	1.3278329e+02	1.6345192e+02	-1.0000139e-02
0	0	9	58	2	T	-9.3904443e-02	1.5096176e+02	1.6963969e+02	-1.0000008e-02
0	0	9	58	2	E	-8.3206922e-02	1.3626988e+02	1.6345506e+02	-1.0000134e-02
0	0	9	58	3	T	-7.6623864e-02	1.5402303e+02	1.6995746e+02	-1.0000234e-02
0	0	9	58	3	E	-1.0057142e-01	1.3110809e+02	1.6419647e+02	-1.0000147e-02
0	0	9	59	0	T	-9.5226236e-02	1.5379152e+02	1.7470766e+02	-1.0000004e-02
0	0	9	59	0	E	-7.6630384e-02	1.2789611e+02	1.5961455e+02	-1.0000070e-02
0	0	9	59	1	T	-1.0116572e-01	1.4341214e+02	1.7358975e+02	-1.0000857e-02
0	0	9	59	1	E	-7.6973706e-02	1.2638554e+02	1.5910207e+02	-1.0000043e-02
0	0	9	59	2	T	-1.0161395e-01	1.4093050e+02	1.7357565e+02	-1.0000176e-02
0	0	9	59	2	E	-7.7027112e-02	1.2553097e+02	1.5953612e+02	-1.0000001e-02
0	0	9	59	3	T	-7.1844049e-02	1.4731924e+02	1.7365396e+02	-9.9999998e-03
0	0	9	59	3	E	-8.3763868e-02	1.2534325e+02	1.5957254e+02	-1.0000031e-02
0	0	9	60	0	T	-1.0092921e-01	1.5734975e+02	1.7086720e+02	-1.0000044e-02
0	0	9	60	0	E	-6.5026075e-02	1.3716646e+02	1.5475345e+02	-1.0000083e-02
0	0	9	60	1	T	-1.0124583e-01	1.4802802e+02	1.7079527e+02	-1.0000089e-02
0	0	9	60	1	E	-6.5636426e-02	1.3620404e+02	1.5531905e+02	-1.0000080e-02
0	0	9	60	2	T	-1.0197062e-01	1.4722148e+02	1.7122760e+02	-1.0000016e-02
0	0	9	60	2	E	-6.4644605e-02	1.3640163e+02	1.5453053e+02	-1.0000044e-02
0	0	9	60	3	T	-1.0156626e-01	1.4554352e+02	1.7143430e+02	-1.0000037e-02
0	0	9	60	3	E	-6.4713269e-02	1.3695259e+02	1.5369270e+02	-1.0000029e-02
0	0	9	61	0	T	-8.8094659e-02	1.4219485e+02	1.6045134e+02	-1.0000102e-02
0	0	9	61	0	E	-4.0261060e-02	1.3470908e+02	1.6250613e+02	-1.0000736e-02
0	0	9	61	1	T	-8.2796045e-02	1.3386331e+02	1.6090939e+02	-9.9999998e-03
0	0	9	61	1	E	-4.0306836e-02	1.3676439e+02	1.6205943e+02	-1.0000006e-02
0	0	9	61	2	T	-8.8516183e-02	1.3161575e+02	1.6013449e+02	-1.0000030e-02
0	0	9	61	2	E	-5.5672437e-02	1.3480623e+02	1.6275220e+02	-1.0000002e-02
0	0	9	61	3	T	-8.2994409e-02	1.3096437e+02	1.6090964e+02	-1.0000017e-02
0	0	9	61	3	E	-3.9994031e-02	1.3685892e+02	1.6238364e+02	-1.0000004e-02
0	0	9	62	0	T	-6.2953897e-02	1.5217329e+02	1.6879678e+02	-1.0000001e-02
0	0	9	62	0	E	-5.8831006e-02	1.3896719e+02	1.6508392e+02	-1.0000232e-02
0	0	9	62	1	T	-6.9637246e-02	1.4035680e+02	1.6930910e+02	-1.0000038e-02
0	0	9	62	1	E	-6.1554700e-02	1.3828725e+02	1.6509308e+02	-1.0000001e-02
0	0	9	62	2	T	-6.3728280e-02	1.3985263e+02	1.6827164e+02	-1.0000007e-02
0	0	9	62	2	E	-5.7511121e-02	1.4198718e+02	1.6481975e+02	-1.0000001e-02
0	0	9	62	3	T	-5.2366205e-02	1.4347955e+02	1.6954353e+02	-1.0000002e-02
0	0	9	62	3	E	-6.0921460e-02	1.4119768e+02	1.6486844e+02	-1.0000005e-02
0	0	9	63	0	T	-4.7782846e-02	1.4662909e+02	1.6230971e+02	-9.9999998e-03
0	0	9	63	0	E	-4.7333509e-02	1.4009749e+02	1.5830078e+02	-1.0000259e-02
0	0	9	63	1	T	-4.0773340e-02	1.3761349e+02	1.6286694e+02	-1.0000083e-02
0	0	9	63	1	E	-7.9865247e-02	1.3293138e+02	1.5883310e+02	-1.0000696e-02
0	0	9	63	2	T	-4.0782876e-02	1.3685258e+02	1.6289322e+02	-1.0000008e-02
0	0	9	63	2	E	-4.7203809e-02	1.3663274e+02	1.5909447e+02	-1.0000547e-02
0	0	9	63	3	T	-4.0708490e-02	1.3600546e+02	1.6357652e+02	-1.0000004e-02
0	0	9	63	3	E	-4.6738416e-02	1.3191701e+02	1.5828828e+02	-1.0000001e-02
